"Y","V1","V2","V3","V4","Season","WindDirection","WindSpeed","Atmosphere"
79.549875653899,45.196,43.607,10.3,4.385,"S1",1.712,6.687,-2.381
40.6354100775943,32.449,35.228,9.885,0,"S1",0.562,2.176,-2.381
13.8769456048078,40.472,39.803,5.595,0.679,"S1",1.531,3.814,1.078
22.7852639056721,40.367,37.731,9.808,1.064,"S1",0.971,3.797,1.078
13.1616412670109,32.44,35.474,7.236,1.54,"S1",0.478,3.819,1.078
98.0421230205098,28.037,32.463,3.701,0.57,"S1",1.257,6.356,1.078
52.4146306844256,32.959,33.901,6.42,2.91,"S1",NA,4.54,1.078
10.4575967114453,26.825,41.456,4.922,0,"S1",1.975,3.863,1.078
22.2900437960947,34.847,37.824,6.672,2.229,"S1",1.835,5.675,1.078
25.7794490437678,26.865,26.533,11.527,0,"S1",2.86,5.486,1.078
21.6889520783855,32.247,35.796,6.336,0.327,"S1",NA,1.902,1.078
7.22984192329455,36.108,47.29,5.205,0,"S1",0.435,3.635,1.078
27.170743550032,29.146,43.476,8.055,3.168,"S1",2.63,4.511,1.078
81.1906646819148,36.687,34.775,9.711,0,"S1",1.124,4.656,1.078
64.1564450987732,36.102,NA,4.444,1.632,"S1",0.967,4.914,1.078
11.9131538068683,33.601,41.451,9.177,0,"S1",0.548,4.286,1.078
28.631868343828,28.423,31.229,5.616,2.787,"S1",0.897,2.893,1.078
18.3559272839467,29.382,32.244,5.617,1.835,"S1",0.406,3.553,1.078
78.0765303941081,31.737,31.985,11.154,0,"S1",0.966,NA,1.078
29.0802965606332,31.285,35.032,6.986,0.18,"S1",1.241,6.134,1.078
15.5321028318171,29.3,33.152,6.514,2.605,"S1",0.965,5.956,1.078
42.1101666651767,29.282,32.558,4.696,4.984,"S1",0.492,5.33,1.078
33.1360255091941,30.535,37.563,6.642,1.838,"S1",0.577,4.388,1.078
71.6993635265104,40.291,49.96,6.676,0,"S1",2.369,3.905,1.078
8.56084628394256,33.5,38.973,7.157,0,"S1",1.291,4.996,1.078
45.6928381017288,31.393,33.083,6.185,0.952,"S1",1.488,4.985,1.078
9.62022631506411,28.658,37.761,8.789,2.155,"S1",-0.593,0.778,1.078
23.9733561305806,29.971,35.295,15.184,0,"S1",0.012,2.673,-0.012
52.5031431901385,37.225,45.675,6.323,0,"S1",1.12,4.125,-0.012
85.7155301520388,37.59,40.97,NA,0,"S1",0.411,2.598,-0.012
48.6053724296583,30.192,31.642,8.894,0,"S1",-0.061,2.324,-0.012
28.1031100415074,31.478,36.878,5.625,0,"S1",1.579,4.232,-0.012
57.1180069528953,38.482,38.322,8.923,2.298,"S1",1.007,5.656,-0.012
44.5854609048953,29.075,32.011,7.801,0,"S1",0.61,5.494,-0.012
53.9277487114092,26.16,37.702,8.478,4.129,"S1",0.842,3.992,-0.012
4.78650343373886,31.256,34.93,4.375,1.598,"S1",0.346,3.254,-0.012
9.41377105675912,35.621,41.836,5.305,0.24,"S1",2.952,2.516,-0.012
20.6572785493912,35.798,38.811,5.338,0.57,"S1",0.51,3.547,-0.012
13.7013039008821,33.747,33.461,8.7,1.349,"S1",2.964,2.983,-0.012
35.0945218154471,35.001,34.936,5.583,0,"S1",-0.412,1.931,-0.012
41.0129486318463,46.378,44.313,4.548,NA,"S1",0.635,3.142,-0.012
17.7875764887267,33.398,36.274,6.764,0,"S1",1.071,3.64,-0.012
48.6190395822484,30.993,37.394,3.18,0.949,"S1",0.924,4.912,-0.012
13.1880025574373,40.82,38.63,5.453,0,"S1",2.625,3.298,-0.012
16.5608835068885,37.151,35.989,8.005,0,"S1",0.696,5.86,-0.012
9.45691910489959,27.809,30.558,4.933,0,"S1",2.004,6.209,-0.012
12.7705837998898,29.404,31.31,8.117,0.76,"S1",1.931,5.622,-0.012
59.4792799895917,39.753,47.053,4.991,0.967,"S1",0.696,5.058,-0.012
51.8390072760806,26.815,31.908,7.059,1.231,"S1",0.788,5.519,-0.012
64.0802884710123,33.004,37.573,10.639,0.643,"S1",0.567,3.539,-0.012
12.9572815198551,37.635,38.306,10.191,0.365,"S1",-0.267,2.603,-0.012
12.7351592899201,30.265,32.203,5.288,0.108,"S1",0.564,4.828,-0.012
53.1577386178926,34.609,44.848,8.298,1.222,"S1",1.482,4.498,0.248
50.4028922820145,43.024,43.69,7.082,0,"S1",0.242,2.195,0.248
43.715362085365,34.051,39.512,7.703,2.563,"S1",2.469,7.428,0.248
15.5012626209082,31.344,34.858,5.451,0.756,"S1",0.211,3.741,0.248
1.46683942064611,32.345,37.542,10.357,0.466,"S1",1.885,5.772,0.248
27.9052185868978,33.504,33.72,5.983,0,"S1",0.684,4.74,0.248
54.7088584300644,31.494,35.156,9.927,0.084,"S1",1.084,2.888,0.248
33.1031695623131,18.923,32.43,9.724,4.804,"S1",2.267,4.694,0.248
33.1379977263594,38.423,38.828,4.249,0.052,"S1",1.136,4.026,0.248
34.9093471750503,29.005,39.193,10.511,2.204,"S1",0.292,3.48,0.248
42.3379812886943,40.391,39.005,12.761,1.266,"S1",0.821,4.324,0.248
27.9332900099909,30.949,43.557,6.003,0,"S1",NA,3.011,0.248
17.4000951093077,31.992,43.28,8.902,1.361,"S1",1.499,4.954,0.248
9.97104433510373,36.018,45.438,9.239,0,"S1",0.237,3.951,0.248
51.7533598515147,33.385,38.733,8.191,1.03,"S1",-0.547,1.943,0.248
42.994732841943,34.786,34.821,3.65,0.344,"S1",1.661,4.579,0.248
22.0704573785224,26.832,28.691,6.058,3.916,"S1",0.26,3.546,0.248
49.3064824508354,39.644,39.544,9.547,0.705,"S1",2.112,4.357,0.248
21.6436651530723,31.467,33.517,5.121,0.711,"S1",0.59,3.776,0.248
14.8664653207669,32.761,41.151,5.951,0.412,"S1",1.659,4.604,0.248
3.35027472035387,33.67,35.703,5.087,1.448,"S1",-1.723,1.426,0.248
41.8943498436989,25.282,27.629,4.332,0,"S1",0.048,2.166,0.248
59.4714404019138,30.61,36.491,10.123,0,"S1",-0.036,4.395,0.248
40.1459823449308,36.096,32.585,6.7,0.401,"S1",0.658,3.094,0.248
33.1142852120414,27.347,45.578,7.505,1.066,"S1",0.256,2.736,0.248
39.2696354279187,40.782,41.384,11.014,0,"S2",-0.305,1.81,-2.383
4.08288605321302,37.82,35.975,3.47,NA,"S2",1.076,3.059,-2.383
21.2332566897375,37.818,40.402,NA,1.095,"S2",2.98,3.428,-2.383
3.25625465511041,31.634,30.749,9.296,0,"S2",0.233,3.782,-2.383
7.70581370966116,31.744,40.59,0.889,0,"S2",0.642,2.733,-2.383
13.2559324815839,28.807,45.813,5.787,0,"S2",0.434,4.348,-2.383
46.7726028241954,40.118,36.423,1.796,0,"S2",1.128,5.219,-2.383
4.73002515687188,34.946,39.877,12.007,0.474,"S2",1.106,4.574,-2.383
8.46784200822666,36.307,40.816,14.516,1.894,"S2",0.755,6.331,-2.383
54.2428934587968,24.571,33.615,5.153,0.016,"S2",0.108,5.1,-2.383
13.1938799469241,37.162,41.086,3.725,0,"S2",1.399,4.314,-2.383
35.677458116065,NA,36.88,7.346,0.201,"S2",1.576,2.843,-2.383
64.3683239526928,34.806,35.348,5.528,1.12,"S2",-0.384,1.356,-2.383
59.7204496958779,35.004,NA,12.989,0,"S2",0.896,3.142,-2.383
26.1885587523107,36.302,37.514,3.057,0.96,"S2",0.961,NA,-2.383
3.78523670526888,31.771,33.477,5.183,1.064,"S2",0.945,5.001,-2.383
29.4220590565752,28.549,45.252,24.279,1.355,"S2",0.395,4.507,-2.383
30.2436051437012,33.071,35.926,0.739,0.412,"S2",0.711,4.825,-2.383
2.9244497741706,36.503,41.723,3.182,2.133,"S2",1.579,4.602,-2.383
13.0201957076494,31.617,33.652,13.661,0,"S2",2.662,3.563,-2.383
68.1555443972882,34.769,38.038,15.757,0,"S2",2.34,4.947,-2.383
18.1729514029934,32.523,34.872,4.866,0,"S2",1.39,6.024,-2.383
19.159124686413,37.054,46.606,11.954,1.262,"S2",0.291,3.527,-2.383
15.8957293150219,30.768,34.519,1.057,0,"S2",-2.419,2.356,-2.383
12.9360084076368,25.987,34.143,7.088,0,"S2",2.426,3.348,-2.383
2.47549171157517,NA,34.901,5.907,1.754,"S2",-0.189,3.067,0.227
36.7552879388307,39.471,47.988,8.004,2.927,"S2",-0.503,2.048,0.227
0.125624869636917,26.875,33.828,1.696,0.85,"S2",2.257,2.409,0.227
8.74502470596577,25.62,29.755,4.488,0,"S2",NA,2.184,0.227
68.3793296752647,40.893,39.239,11.674,0,"S2",2.183,6.702,0.227
43.2035990456276,27.792,30.45,1.818,3.176,"S2",1.2,3.573,0.227
1.29475037184977,29.148,33.062,11.647,0.294,"S2",0.876,3.585,0.227
79.1245410880558,39.157,44.394,7.972,2.219,"S2",1.208,5.998,0.227
4.246190455573,29.829,41.459,4.94,0.514,"S2",-1.307,0.852,0.227
34.0228629207481,41.184,47.357,6.706,0.103,"S2",0.739,5.111,0.227
85.3915210342659,34.326,37.016,11.674,1.743,"S2",1.336,5.139,0.227
26.9578706854818,32.689,33.656,1.662,4.663,"S2",2.457,4.336,0.227
33.9461157612743,28.486,30.838,3.124,0,"S2",NA,4.753,0.227
25.8132980048277,39.249,41.966,7.317,0.072,"S2",1.034,3.754,0.227
50.4345472845391,31.637,44.675,27.397,0.641,"S2",2.142,5.613,0.227
7.33647944402426,31.599,32.039,0.392,0.178,"S2",2.815,4.521,0.227
21.1216867662653,39.104,41.267,6.488,1.303,"S2",-0.062,3.027,0.227
67.8822455123016,37.196,42.031,3.206,0.258,"S2",1.965,7.838,0.227
20.1805726262558,37.54,37.074,10.978,0,"S2",0.171,4.076,0.227
21.9277850012154,37.483,37.396,3.073,0,"S2",2.447,4.155,0.227
80.7412476774859,33.249,NA,10.333,NA,"S2",1.746,5.317,0.227
122.639339522408,NA,38.82,12.233,0.938,"S2",1.079,4.936,0.227
47.0866602416359,32.871,36.351,1.549,2.611,"S2",0.429,2.588,0.227
18.420029322276,39.595,39.093,6.357,0,"S2",0.754,4.376,0.227
50.1983430307549,33.669,43.826,17.41,2.007,"S2",1.412,4.601,0.227
17.1399080958637,40.763,48.418,12.581,0.39,"S2",-0.054,2.883,-0.283
30.9023830493382,36.181,35.422,15.393,5.609,"S2",0.327,3.914,-0.283
10.610177278616,28.742,26.978,16.446,0,"S2",0.322,4.093,-0.283
27.6521184298025,34.698,40.875,1.382,0,"S2",1.057,5.515,-0.283
45.9676169029353,36.281,46.6,3.719,0,"S2",0.959,5.919,-0.283
21.4643374899632,33.379,51.086,4.153,0.794,"S2",-0.071,4.855,-0.283
43.0209158545192,35.29,40.693,6.199,0.422,"S2",1.488,5.395,-0.283
1.74018729771655,33.097,32.665,7.31,2.839,"S2",-0.48,2.336,-0.283
42.6473853343325,32.541,31.691,9.949,0,"S2",0.71,4.083,-0.283
3.77766681955933,35.282,35.851,3.332,3.625,"S2",-0.814,0.788,-0.283
31.870553845681,30.83,31.289,2.95,0.752,"S2",1.351,4.295,-0.283
17.5931294063555,33.238,34.759,2.064,1.505,"S2",1.097,3.378,-0.283
9.02892270397343,40.969,49.132,11.003,0,"S2",0.172,3.842,-0.283
10.1448571995897,32.972,36.209,4.107,0,"S2",1.567,5.35,-0.283
48.5081525692747,25.467,31.538,1.89,0,"S2",1.202,4.413,-0.283
4.23879331085406,33.388,36.89,9.082,1.854,"S2",1.908,4.71,-0.283
59.7481315992744,34.312,37.473,1.437,0.914,"S2",0.816,4.568,-0.283
13.4743136216714,30.195,31.931,7.73,1.403,"S2",0.75,2.621,-0.283
14.3159707630642,36.05,33.527,0.422,1.148,"S2",0.986,3.176,-0.283
23.6388655025614,28.794,42.158,7.161,0.107,"S2",0.709,5.681,-0.283
37.8339784245579,41.544,40.024,6.983,0,"S2",1.265,5.334,-0.283
13.4602031532243,37.751,38.006,1.844,0,"S2",-0.401,1.775,-0.283
2.16713409301446,30.209,35.074,2.599,0,"S2",1.515,5.006,-0.283
25.9267190367186,29.081,36.305,23.481,1.916,"S2",1.569,5.164,-0.283
25.0203671321995,27.584,33.553,6.515,3.049,"S2",-0.279,0.987,-0.283
131.394744548895,30.673,33.551,31.303,0.864,"S2",1.123,4.837,0.496
5.41697861047982,35.595,40.417,1.596,0,"S2",0.427,2.736,0.496
4.59197008313021,34.544,60.129,6.089,0.786,"S2",0.506,2.438,0.496
13.6288986947962,37.024,37.809,3.471,0.991,"S2",1.131,6.794,0.496
12.05244450686,26.728,28.27,2.23,0,"S2",0.831,5.482,0.496
2.988531922342,34.369,40.052,10.696,1.715,"S2",-0.298,3.009,0.496
44.9341093268135,28.991,35.067,4.603,1.61,"S2",0.214,3.966,0.496
56.4310798072578,34.193,37.812,1.263,0,"S2",0.295,5.728,0.496
6.49050001830762,35.029,37.297,0.338,0,"S2",1.349,5.68,0.496
65.8498791669602,27.193,31.225,36.558,0,"S2",0.967,4.426,0.496
9.84451274076474,36.798,43.553,0.157,1.663,"S2",0.441,2.297,0.496
4.18138083247027,33.117,31.028,7.123,0.498,"S2",0.584,5.52,0.496
21.6799003948836,25.739,26.286,10.217,1.028,"S2",0.209,4.591,0.496
51.5058280799433,34.712,43.083,3.946,3.659,"S2",-2.344,1.761,0.496
62.972826864652,37.982,38.616,11.477,0.332,"S2",0.674,2.855,0.496
11.2958538812868,27.656,30.909,0.304,0.083,"S2",1.127,3.69,0.496
38.9036756705266,29.596,40.375,12.429,0.028,"S2",-2.186,2.672,0.496
86.8265469011303,34.251,47.26,11.997,0,"S2",1.396,4.691,0.496
17.115084900577,32.421,35.169,8.858,1.345,"S2",NA,3.441,0.496
22.8184015616817,32.229,35.16,6.706,0,"S2",1.185,4.14,0.496
4.61218161799975,34.624,35.472,12.381,0,"S2",0.737,2.978,0.496
29.0477353116734,35.674,35.839,5.835,1.015,"S2",-0.484,1.934,0.496
17.8161139069137,36.562,39.35,3.109,0,"S2",0.942,5.133,0.496
18.5404099636287,32.655,46.225,10.034,0.481,"S2",-0.165,5.536,0.496
45.6595661933273,NA,37.619,8.742,0,"S2",0.758,5.15,0.496
18.2201952119253,36.608,40.46,2.883,0,"S2",1.3,5.499,-0.144
26.2735048046995,37.124,37.359,14.904,0.485,"S2",1.518,4.761,-0.144
35.4965216803104,34.471,35.515,5.573,0,"S2",2.132,5.95,-0.144
81.5263893943396,33.819,35.362,38.58,2.495,"S2",1.828,3.71,-0.144
21.8525569271955,36.209,37.14,11.98,0,"S2",-0.874,1.664,-0.144
1.88350825504213,30.306,33.27,1.902,0.086,"S2",-0.093,2.219,-0.144
70.1140647244319,35.913,40.022,9.011,0.074,"S2",0.402,2.75,-0.144
17.9703397429854,31.654,34.798,11.052,0.981,"S2",0.793,3.685,-0.144
104.963584449475,26.689,26.391,52.153,1.046,"S2",1.894,5.386,-0.144
3.30314918780125,31.82,37.685,17.349,0,"S2",0.686,4.072,-0.144
13.2580135951701,36.53,45.614,5.966,0.117,"S2",1.428,7.006,-0.144
78.0101928976294,36.433,39.82,NA,4.011,"S2",2.224,NA,-0.144
0.609132537925352,34.303,36.997,2.77,0.129,"S2",1.499,3.643,-0.144
103.583310711491,35.144,41.091,18.392,0.145,"S2",1.663,4.036,-0.144
38.4703106620435,34.814,42.811,17.577,0,"S2",1.661,6.422,-0.144
26.9728305488506,36.351,34.867,2.461,1.827,"S2",-0.783,1.281,-0.144
28.5762351595796,23.995,30.943,5.554,0.924,"S2",0.09,4.831,-0.144
90.2799702845263,29.407,51.403,5.122,1.081,"S2",1.16,6.594,-0.144
13.07997512297,30.717,35.525,54.108,0,"S2",0.351,1.924,-0.144
33.9886949233607,35.834,40.697,9.108,0,"S2",0.007,3.059,-0.144
18.0600051475661,35.799,37.806,9.004,1.956,"S2",0.793,3.106,-0.144
60.8295020732075,36.869,42.005,7.276,0.064,"S2",1.809,4.455,-0.144
6.81502240256982,27.213,33.771,9.474,0.456,"S2",-0.02,1.376,-0.144
8.39733779678825,34.277,39.119,1.842,0,"S2",1.34,3.88,-0.144
17.9590521505826,34.889,37.315,8.168,1.336,"S2",0.044,3.234,-0.144
5.41657800164676,29.512,37.743,1.167,0,"S2",1.053,5.754,-1.234
85.6557175829206,23.008,40.295,7.665,0.581,"S2",0.988,3.031,-1.234
50.9964513653571,41.617,42.226,5.902,0.021,"S2",1.472,5.921,-1.234
15.2371675637236,33.76,36.177,3.021,1.832,"S2",0.694,3.729,-1.234
17.4552959134411,38.961,39.475,9.373,1.855,"S2",1.874,4.73,-1.234
97.5034797123155,39.71,37.316,34.48,0,"S2",1.89,4.612,-1.234
11.9421609358492,26.005,29.697,3.067,0.053,"S2",0.931,5.389,-1.234
9.52475409881513,NA,31.823,1.783,0.045,"S2",0.548,4.251,-1.234
9.96661610232884,35.426,39.291,7.094,0.174,"S2",2.317,4.218,-1.234
26.5138597160121,38.235,37.787,5.185,1.645,"S2",-0.014,3.608,-1.234
26.5410328202792,29.634,29.898,4.288,1.585,"S2",-0.969,0.794,-1.234
17.5794143524996,33.462,38.261,5.562,3.64,"S2",1.003,4.674,-1.234
45.5317035879012,30.096,41.47,10.012,0,"S2",1.904,4.057,-1.234
10.3715345429803,36.086,40.354,2.05,1.016,"S2",0.326,3.693,-1.234
62.5878850818307,35.208,33.501,2.246,2.778,"S2",0.523,NA,-1.234
39.7175434836474,34.252,44.674,5.226,1.705,"S2",0.399,3.741,-1.234
1.4884101929996,32.893,32.453,6.551,0,"S2",1.14,5.694,-1.234
23.8430773210038,33.799,38.784,0.988,NA,"S2",0.874,6.608,-1.234
2.42891265781132,23.99,24.986,8.313,1.499,"S2",1.977,4.062,-1.234
72.331036261813,28.739,47.405,17.276,0,"S2",-0.157,3.072,-1.234
24.1549443350005,40.532,44.99,3.989,0,"S2",-0.637,1.968,-1.234
11.479421980392,25.639,28.955,1.687,2.616,"S2",1.4,6.062,-1.234
59.1355131239786,26.316,34.692,10.311,2.3,"S2",1.133,4.627,-1.234
99.5952004372182,30.656,32.718,11.938,0.499,"S2",1.13,4.774,-1.234
1.7648105503095,29.215,28.729,12.109,0.137,"S2",2.784,3.838,-1.234
46.4451495236743,35.2,56.681,4.14,0,"S1",1.924,5.142,-2.034
3.94635014058784,29.04,29.089,8.755,0,"S1",-0.626,2.566,-2.034
23.0109211510677,32.718,46.763,8.746,0,"S1",1.933,6.312,-2.034
10.8351323378384,36.587,41.214,6.418,3.213,"S1",0.432,4.037,-2.034
36.455476637454,25.605,30.46,4.408,1.033,"S1",0.884,3.149,-2.034
33.4683120435868,27.79,27.09,3.702,0,"S1",0.993,5.401,-2.034
12.3510141858796,33.047,34.905,5.591,2.96,"S1",0.116,4.362,-2.034
8.54621651527242,34.437,36.265,11.519,0.556,"S1",2.085,5.618,-2.034
12.4925633435899,35.493,36.881,4.192,0.225,"S1",1.495,6.057,-2.034
50.0566585504637,40.073,46.766,6.548,3.29,"S1",1.501,6.623,-2.034
10.0748036600552,26.333,26.746,4.315,1.608,"S1",0.823,4.936,-2.034
47.6084010541515,38.866,38.194,6.808,1.019,"S1",1.623,5.659,-2.034
42.6369088391335,31.709,33.829,5.77,0,"S1",1.938,5.726,-2.034
3.58300048169973,35.824,42.373,9.79,0.207,"S1",2.071,3.396,-2.034
14.4300165835387,37.469,39.387,6.509,0,"S1",-0.161,NA,-2.034
10.0870265566172,36.511,NA,5.424,0.282,"S1",2.034,4.14,-2.034
56.9428395920116,31.958,33.855,NA,1,"S1",0.235,3.73,-2.034
31.8985887631886,31.864,33.711,6.64,1.476,"S1",-1.264,1.747,-2.034
86.4517958264166,36.483,40.328,6.078,0.498,"S1",2.537,5.564,-2.034
91.3601978444467,40.207,48.252,2.792,0,"S1",1.307,4.971,-2.034
38.5081132713531,31.867,35.301,11.896,2.062,"S1",-0.689,1.366,-2.034
44.0762727537752,35.092,39.942,8.306,0,"S1",0.83,4.238,-2.034
14.5235317557847,38.729,40.881,8.452,0,"S1",1.611,4.349,-2.034
38.3770675146682,29.355,28.786,6.792,0,"S1",1.217,4.962,-2.034
72.6793806188396,32.901,31.61,7.488,2.761,"S1",1.133,4.663,-2.034
37.4201217236067,39.553,NA,6.653,NA,"S1",0.227,3.289,-0.875
4.34110310495344,29.817,34.128,NA,0,"S1",0.105,3.564,-0.875
136.576734047066,33.156,33.699,8.176,0,"S1",1.815,5.088,-0.875
55.1120228293355,34.009,48.35,7.22,0.314,"S1",1.633,5.435,-0.875
19.6733178576207,36.752,38.428,4.624,0,"S1",0.962,3.627,-0.875
18.4176232344065,40.471,43.997,NA,1.276,"S1",0.478,4.09,-0.875
31.8892194423148,34.866,41.167,7.304,0,"S1",-0.679,2.4,-0.875
48.3361566715536,36.004,50.723,6.386,0,"S1",0.756,3.063,-0.875
46.7042174464395,27.46,31.324,3.893,1.955,"S1",-0.021,3.07,-0.875
29.0124886930203,28.852,32.397,7.171,0.992,"S1",0.422,2.921,-0.875
33.8558985034792,32.236,31.84,4.247,0.242,"S1",0.854,4.432,-0.875
52.3268240144939,27.376,32.659,7.343,0.416,"S1",0.386,2.598,-0.875
2.85488714569926,28.323,37.965,5.83,0.055,"S1",0.25,5.766,-0.875
20.465207256784,36.71,36.277,6.15,0,"S1",0.565,4.542,-0.875
8.94725226821177,39.338,43.372,NA,3.488,"S1",1.344,4.853,-0.875
26.9641656501667,33.737,35.03,9.107,0,"S1",0.651,4.48,-0.875
17.1964027141043,30.758,38.802,7.694,0,"S1",1.13,3.724,-0.875
18.2842307744988,32.232,36.008,3.282,0,"S1",0.253,3.362,-0.875
9.1745139924281,32.366,36.119,4.28,2.658,"S1",1.24,4.308,-0.875
11.0375091982373,30.648,35.677,7.904,0.796,"S1",0.914,4.001,-0.875
9.20050096901542,34.492,35.814,5.426,0,"S1",1.166,5.413,-0.875
16.0128229730004,33.132,36.29,4.987,0,"S1",1.075,4.586,-0.875
80.4015461178442,39.196,39.465,9.356,0,"S1",1.344,4.139,-0.875
76.2857426955805,32.033,30.264,4.821,0,"S1",0.016,4.167,-0.875
26.2279336456435,30.566,29.176,4.069,1.133,"S1",2.07,5.145,-0.875
76.7257237847282,37.538,38.199,9.115,1.779,"S1",0.326,5.124,-0.345
20.6071870199372,33.221,39.087,5.863,3.112,"S1",1.606,5.718,-0.345
37.2207169214326,36.013,42.38,6.787,3.287,"S1",1.362,3.944,-0.345
18.5782322609613,23.012,23.7,10.227,0,"S1",2.01,4.681,-0.345
32.2782459453147,26.199,29.799,6.217,0.264,"S1",1.282,3.741,-0.345
50.7255345828018,29.393,32.793,6.729,0,"S1",0.368,0.658,-0.345
27.3272888198342,31.251,27.264,5.425,0,"S1",1.814,5.158,-0.345
53.5144861931196,31.855,40.213,5.053,NA,"S1",1.357,5.671,-0.345
48.2620184700456,34.243,43.292,4.551,0,"S1",1.918,4.169,-0.345
7.38831356515398,27.627,31.416,11.119,0.47,"S1",0.73,3.493,-0.345
43.4086020802091,36.861,33.396,9.951,0,"S1",0.894,3.206,-0.345
9.53861836999669,31.017,34.819,7.19,1.285,"S1",1.248,5.055,-0.345
14.8481112642,34.606,36.737,5.442,1.163,"S1",1.751,4.342,-0.345
26.224676449221,33.3,39.158,10.808,0.84,"S1",-0.426,3.083,-0.345
8.50135868812084,24.756,30.571,11.636,0.941,"S1",-0.522,1.325,-0.345
6.5322103863996,36.568,34.76,7.374,0,"S1",0.239,2.696,-0.345
37.131790163395,33.436,35.874,6.472,1.593,"S1",NA,5.594,-0.345
25.1253388046858,34.84,34.487,6.69,0,"S1",1.428,5.919,-0.345
28.4514637245179,38.178,36.993,10.753,0,"S1",0.979,3.937,-0.345
50.6117207237549,26.725,30.047,4.359,0,"S1",0.902,NA,-0.345
57.3728513585866,34.746,34.763,5.582,0,"S1",1.948,5.215,-0.345
7.55338931419481,38.24,48.968,10.674,0,"S1",1.637,4.472,-0.345
7.31473140119283,34.871,37.095,8.523,0.99,"S1",-0.26,2.537,-0.345
35.3168784768444,32.304,34.091,7.077,0,"S1",0.039,4.213,-0.345
29.4775842715628,36.952,38.077,5.417,0,"S1",-0.919,1.23,-0.345
25.2465416138867,35.25,37.979,9.384,0,"S1",0.343,4.097,-1.265
13.385358658903,30.148,34.324,5.298,1.857,"S1",0.362,2.76,-1.265
34.2239465468712,40.875,39.926,12.255,0.356,"S1",0.412,3.573,-1.265
18.8698883803849,35.51,36.377,6.33,1.547,"S1",0.877,5.574,-1.265
28.2803048390494,35.769,36.296,5.383,0.152,"S1",0.155,3.612,-1.265
111.441686348592,30.764,34.714,5.963,2.146,"S1",0.254,4.048,-1.265
23.7402064894574,37.207,44.251,5.192,0,"S1",0.425,3.995,-1.265
62.5719639996961,35.587,45.265,4.565,1.811,"S1",1.642,5.203,-1.265
94.9913661067785,29.339,32.126,7.009,0.566,"S1",2.363,3.213,-1.265
18.6587148166443,41.116,42.843,8.755,1.845,"S1",1.622,5.228,-1.265
40.4127468014214,34.045,37.645,4.389,1.047,"S1",0.792,4.073,-1.265
29.063285519991,26.728,28.203,6.819,1.302,"S1",1.404,5.402,-1.265
58.0453215050634,34.183,37.12,4.114,0,"S1",0.273,2.85,-1.265
30.3922617300452,26.104,30.142,7.969,0.104,"S1",0.634,4.011,-1.265
41.9280290481179,25.212,34.483,6.555,0.982,"S1",2.33,5.362,-1.265
50.5306577982123,31.737,34.414,10.073,1.833,"S1",1.979,4.242,-1.265
39.9471893456016,37.058,34.399,7.564,0.317,"S1",2.511,NA,-1.265
15.6284309466981,31.968,40.771,8.332,0,"S1",1.044,3.992,-1.265
36.0669206017826,39.896,43.143,3.668,0.797,"S1",1.843,5.111,-1.265
68.5770009089918,36.524,45.76,4.071,0.146,"S1",0.927,6.011,-1.265
65.6822684232586,24.517,33.22,4.726,0.429,"S1",1.955,5.263,-1.265
39.0447532795894,31.229,38.467,8.645,0.876,"S1",2.441,3.151,-1.265
0.436913490927759,33.868,49.519,5.999,0.239,"S1",1.329,6.564,-1.265
11.4104932409785,26.939,28.845,6.263,2.213,"S1",2.436,5.297,-1.265
35.0076267831277,35.511,35.916,8.378,0.588,"S1",1.702,4.845,-1.265
44.4728757025843,29.182,36.404,4.265,NA,"S1",1.091,3.939,2.244
10.541746166353,37.825,38.564,5.1,0.348,"S1",-2.682,2.275,2.244
21.7944030842161,42.378,46.313,5.165,0,"S1",NA,1.639,2.244
22.4687463852153,30.854,30.832,7.82,0.212,"S1",-0.811,1.436,2.244
7.3771285514898,25.001,29.823,12.505,0.418,"S1",0.598,3.476,2.244
51.7608139477174,28.791,28.911,8.243,0,"S1",-2.638,2.626,2.244
17.9406551383241,37.231,44.568,6.3,2.49,"S1",0.693,5.615,2.244
16.1191994965557,27.382,33.568,6.388,1.712,"S1",1.112,4.395,2.244
32.7551497461585,39.57,41.066,8.041,0.276,"S1",0.233,3.625,2.244
14.894545888172,37.257,36.963,5.126,1.5,"S1",0.543,3.549,2.244
4.3487383572158,31.915,38.122,5.509,0,"S1",0.684,3.237,2.244
20.5727580693513,37.005,36.977,6.66,NA,"S1",0.741,5.076,2.244
2.94894258516465,31.054,35.669,5.116,0,"S1",1.898,5.619,2.244
6.18707866178736,28.839,31.447,8.79,0.211,"S1",2.341,3.944,2.244
71.1952995583368,28.667,30.361,9.484,0,"S1",1.221,4.133,2.244
57.2629831069834,43.655,49.244,NA,0.795,"S1",1.096,6.643,2.244
44.9451478321152,36.937,40.243,11.326,2.743,"S1",0.234,3.211,2.244
45.0062288374846,31.267,35.702,9.407,1.014,"S1",1.796,5.155,2.244
37.1331826060472,25.993,28.259,4.818,0.369,"S1",1.743,4.787,2.244
11.9617272959905,39.706,44.994,8.335,0.745,"S1",0.29,3.712,2.244
34.7846418298814,28.227,31.598,9.005,0.443,"S1",1.115,4.322,2.244
38.3803378978416,36.075,40.508,7.579,1.29,"S1",1.253,3.438,2.244
57.7063869221582,36.41,43.674,4.293,0,"S1",1.063,3.801,2.244
